customerid,pais,estado
8a858e6a5cc6b1aa015cc922395235a0,NG,Nassarawa
8a85886f543912e301544f65621c2e9f,NG,Lagos
8a858ecd57b919a70157c8398b5d5300,NG,Niger
8a858e495d1e235c015d2218c8ef60b2,NG,Abuja Federal Capital Territory
8a858e6f5cd5e874015cd6bbd4f83158,NG,Lagos
8a858ec25a4d1d16015a4d40078b0a73,NG,Adamawa
8a858899538ddb8e01539483a5c32d6a,NG,Lagos
8a858ee45b39aa80015b3b1a1d600f18,NG,Lagos
8a858e485cc0eed3015cc5416e6e71b8,NG,Abuja Federal Capital Territory
8a858f955cc6631f015cc9eb86fe4679,NG,Lagos
8a858e605d3c7ec7015d3c8f538c07d2,NG,Lagos
8a858f3455a0d8070155b6c6fdd05de2,NG,Rivers
8a858e205c21d53a015c32394c2162f8,NG,Lagos
8a858fc55bf27347015bf2a538491b80,NG,Lagos
8a858fe756939bbb0156993f3dda2d08,NG,Lagos
8a858fd3552c75620155592474741064,NG,Enugu
8a858e5b5ca767e1015cabb669de1afd,NG,Lagos
8a858eee58c2b6220158c4d7791c1a49,NG,Ekiti
8a858f5b5bee1b11015beeff2cfe4d3a,NG,Nassarawa
8a858e0a5668e69c01567fd20d2f6854,NG,Delta
8a858f055d0e3d8c015d11d2a91e4d09,NG,Lagos
8a858e495bf8527e015bf8e8db823e98,NG,Ondo
8a858e185b4923b4015b536354895cae,NG,Lagos
8a858f2e5b81c373015b83d7c16b7392,NG,Lagos
8a858faf5679a83801567ddf6bda6af7,NG,Adamawa
8a858fe55b013a0b015b046604a1542a,NG,Oyo
8a858e935b496584015b499133091139,NG,Ogun
8a858ece5cd05041015cd14579177593,NG,Osun
8a858e5a5a0477db015a100e94100351,NG,Cross River
8a858fb557330de1015750e05ade4eb8,NG,Osun
8a858e85598cd81601598fc650e251e3,NG,Abuja Federal Capital Territory
8a858fd85507735701550d603b101f21,NG,Abuja Federal Capital Territory
8a858f865ceebc32015ceec592880a08,NG,Lagos
8a858fbd59978ae4015998515de038de,NG,Lagos
8a858f445a4c929e015a4ca09cf50f44,NG,Kano
8a858f0056b7cf8e0156b9bfbb2066fd,NG,Lagos
8a858ed4584472cf01584510df1d30d8,NG,Lagos
8a858e245b680423015b6ced9fa8358f,NG,Anambra
8a8588fd53c244bc0153c7b2842d093b,NG,Rivers
8a858f0656b7820c0156c59a540644cd,NG,Lagos
8a858f585a6bfa1d015a6f8b2d582fb9,NG,Abuja Federal Capital Territory
8a858eef5554890501556d6c58e46b34,NG,Delta
8a858f7b5ca7abe3015cab4166a26278,NG,Lagos
8a858eac5ad81473015ad8d9a28031cf,NG,Oyo
8a8589a453bc422d0153c752246a54c1,NG,Abuja Federal Capital Territory
8a858e6c5c88d145015c9caa6c0f328c,NG,Lagos
8a858e705668e16701567ab4dc885164,NG,Abuja Federal Capital Territory
8a858e8a5c1c14b8015c1d9847f24af8,NG,Oyo
8a858f9d5afc0a16015afc552c271b88,NG,Lagos
8a858e5b5c1a43c1015c1a8921c11694,NG,Lagos
8a858e4f5929c3df01592ae551cb10f2,NG,Akwa Ibom
8a858eff5b393484015b394ef3281e60,NG,Akwa Ibom
8a858e045cd5b1d6015ce3fef2ef0ee4,NG,Lagos
8a858e8a5ca0f59d015ca1736eef3cb3,NG,Ekiti
8a858edb5b8210eb015b854c86cf1a6d,NG,Lagos
8a858eed5756fb0e01576bf110494f12,NG,Lagos
8a858f0455d9feaf0155e4344e847fc6,NG,Niger
8a858f8a558227f2015590dc5e57307e,NG,Osun
8a858e495d1e235c015d22b45ae26f6c,NG,Lagos
8a858e0359bb64590159c00194e641f9,NG,Lagos
8a8588fd53c244bc0153c7464a0b550c,NG,Anambra
8a858f1959d168260159d213daf93761,NG,Abuja Federal Capital Territory
8a858ee45b62dadc015b62fedecd1b56,NG,Lagos
8a858f2f54e28d530155057d6c2129e1,NG,Lagos
8a85897353d85af80153db21edaa0bf8,US,Georgia
8a858e655a047d1a015a05e93ffa5960,NG,Rivers
8a858ea75cef5535015cf2aa1846310b,NG,Osun
8a858f765c113fe5015c115c296e11f0,NG,Katsina
8a858fda56562f8f015663f921ac0cee,NG,Kaduna
8a858f0455d9feaf0155e51729974b16,NG,Lagos
8a8588dd54a3ead30154bad3d2962cce,NG,Oyo
8a858e7d5ab8ce17015abf6bc2b52ab6,NG,Rivers
8a858ee85aa98890015aaabaf01461b8,NG,Lagos
8a858f255cb1710a015cb4d46c3074f7,NG,Lagos
8a858f745bf29616015bf2e3f2b038f8,NG,Ondo
8a858f365b2547f3015b2fa36f67322c,NG,Ogun
8a858e6c5c88d145015c9d177714659b,NG,Lagos
8a858f0656b7820c0156c1675caf6f38,NG,Lagos
8a858e225a28c713015a33e7c0bf5ed8,NG,Lagos
8a858ef458d4a52e0158f7a7f43b294b,NG,Lagos
8a858f6e5cb16eb9015cb59f4eb9116f,NG,Cross River
8a858f495a7fafc1015a806e19fd05d4,NG,Lagos
8a858f61560bc0e501561c6067660b09,NG,Ondo
8a858fcc5d0cbc32015d0cbda2d1011a,NG,Abuja Federal Capital Territory
8a858faf5679a838015682738f813968,NG,Abuja Federal Capital Territory
8a858fa5552add5d01554935cd6633ac,NG,Lagos
8a858e935b496584015b571e4fea5ff3,NG,Lagos
8a858eff5b393484015b3944320810f3,NG,Lagos
8a858eb05d2d1297015d313b03581809,NG,Oyo
8a858f1b5b24a6bf015b24c29e5017d9,NG,Bayelsa
8a858f00590ac4e701592b042a0e2816,NG,Oyo
8a858fcf5b39c3ba015b3d91e1f028de,NG,Osun
8a858fbf5b3a0b46015b3d3cf15c02dc,NG,Abuja Federal Capital Territory
8a858eed5a42df95015a45e2fcac6aa9,NG,Lagos
8a858f035ac15096015ac6ca9b3e0879,NG,Lagos
8a858eda5c8863ff015c8c99ccc66fa7,NG,Ondo
8a858fd75cac5e18015cac9407ee1e4a,NG,Lagos
8a858f9c5a4817be015a48bb859430a2,NG,Edo
8a858f09582a50b201583155980077a9,NG,Lagos
8a858f99560bbe4501561769d7674785,NG,Rivers
8a858e685adba68e015adc39b1736fc3,NG,Lagos
8a858e615c832be8015c83b1cd532bb9,NG,Cross River
8a858f155554552501555b1f0b681e93,NG,Kwara
8a858faf56b7821c0156cd9d24f12275,NG,Akwa Ibom
8a858e905b47e117015b47efdc460bbc,NG,Delta
8a858e0256b781d80156c65a6ffb2709,NG,Delta
8a858e725c360240015c3797bd734cf7,NG,Lagos
8a858e105bd92644015bdca43c877d2c,NG,Lagos
8a858f185d1daff6015d227c61832b3e,NG,Lagos
8a858f2e5cd09481015cd0b9a1c71440,NG,Kwara
8a858f3b5c1c5a08015c1f69e3786a85,NG,Abuja Federal Capital Territory
8a858f7a5ca22d3c015ca24d01461879,NG,Lagos
8a858e6c5c88d145015c8b9627cd5a48,NG,Lagos
8a858f305c8dd672015c9d82080e7f53,NG,Lagos
8a858ec6560bc098015613ffe8fc317e,NG,Ogun
8a858ed55844707601584dfb865e3284,NG,Rivers
8a858f965c6950da015c7c383abc69c6,NG,Lagos
8a858ef25cd0c652015cd46515a128be,NG,Abuja Federal Capital Territory
8a858fb15d0d2558015d0d98bc79398b,NG,Lagos
8a858f475bceed0d015bcf37085126dd,NG,Lagos
8a858e225c404292015c583027e72e02,NG,Oyo
8a858f8d5b3e733e015b3e7510a70420,NG,Lagos
8a858ee0564adc5001564f944be67238,NG,Lagos
8a858ff25b8b1ddb015b8b21ddb703ae,NG,Kogi
8a858fa154e2912f0155071c1e512f6f,NG,Lagos
8a858f4b55df0f530155ee9754535666,NG,Oyo
8a858ff85bd93919015be339c7e73cdd,NG,Lagos
8a858f13556665aa015568a887180914,NG,Ogun
8a858fcb5d0ed176015d0ed6ebae01b8,NG,Kwara
8a858ffc5aa39049015aa5111d27328c,NG,Lagos
8a858e335c1122c5015c1187707f28ce,NG,Osun
8a858e8e5ca1f1a8015ca6ccb89a4291,NG,Ogun
8a858899538ddb8e01539138c80a2348,NG,Lagos
8a858e705668e16701567f1523211e5a,NG,Lagos
8a858e905ce98e8d015cede36efc025d,NG,Ondo
8a858e345bd96da8015bdda4b3061ff5,NG,Plateau
8a858e875b910dfe015b9e85091b69f4,NG,Bayelsa
8a858e905d41e83b015d443e540c5211,NG,Lagos
8a858f7958b0a4a80158b4e352b6367b,NG,Lagos
8a858f725b49c0c0015b53c3efcd2b7b,NG,Lagos
8a858f61560bc0e501560d55eaca7446,NG,Rivers
8a858e665b8729fe015b8996f6f14ebd,NG,Rivers
8a858fc55d5b019b015d5b1a5eb20dec,NG,Borno
8a8589af547ff51b015481b0e7bb7d8e,NG,Abuja Federal Capital Territory
8a858e045b495c30015b53e0569d3bbe,NG,Ogun
8a858e205c21d53a015c30d563282210,NG,Abuja Federal Capital Territory
8a858f365c83961c015c87be26386a2f,NG,Abuja Federal Capital Territory
8a858e645654fdc401565acc196e2946,NG,Ekiti
8a858e065ccb8bc0015ccbf7b21c1875,NG,Rivers
8a858f03582a54c3015830069801577c,NG,Lagos
8a858fd3552c756201553f187a62138c,NG,Lagos
8a858ff459faa35f0159fb450b99348d,NG,Abuja Federal Capital Territory
8a858f4b55df0f530155ebb514c354cc,NG,Cross River
8a858f5e5566567d0155777b44e00cfa,NG,Lagos
8a858f295ca6f581015ca77afccb5d6d,NG,Ogun
8a858f555cacacdf015caff7ce8b005a,NG,Rivers
8a858f4c5bb597f6015bbdbff82d4971,NG,Lagos
8a858e285b8b2932015b8b490de61bbe,NG,Nassarawa
8a858e635bd8fe1e015bd92b99e21721,NG,Lagos
8a858fad5bf85d5e015bfbf379a84604,NG,Abuja Federal Capital Territory
8a858ef85cf9e152015d046af64c145f,NG,Lagos
8a858fbd59a760570159a7a6fe900a10,NG,Lagos
8a6a96044539adf801453c576ed213c4,NG,Lagos
8a858f1554da2c400154dd8939c56b1f,NG,Lagos
8a858fa25bd92c20015be258fc2f3a87,US,Texas
8a858fe45cd62cbf015cdc3635aa3ff0,NG,Lagos
8a858f61560bc0e5015613ecc04d30bf,NG,Lagos
8a858ffb5b350b52015b388c6bbe729a,NG,Lagos
8a858e2d5bb55d46015bc61fa9492de0,NG,Lagos
8a858e5b5bd99460015bd9e9ee2e18f4,NG,Lagos
8a858fd05bfd7d3c015c0c5d3e482a95,NG,Lagos
8a858f565c3acb9d015c3f5e4d3b6d8d,NG,Oyo
8a858fcd56b9f22c0156d5a3112d0270,NG,Kogi
8a858e225a28c713015a31751aaf3f4b,NG,Oyo
8a858e6f5668e01701568cf7ba8e39da,NG,Delta
8a858f665c45930d015c54a24fdc1f6c,NG,Enugu
8a8588dc536a141301538365df9251b8,NG,Lagos
8a858e1556321b9401564c8d8e8144d8,NG,Lagos
8a858eb55d8a047e015d8b0387e85794,NG,Lagos
8a858ec45577f83e01557eaf9f0b1f4c,NG,Lagos
8a858f6b570f2de901571b4734224a15,NG,Lagos
8a858fe758dc437a0158f28361af1598,NG,Lagos
8a858e5d57518f46015752de4ae9561b,NG,Ondo
8a858e875c63d395015c68fde9f9525a,NG,Kwara
8a858f4156939c3c0156a3156a530b83,NG,Ogun
8a858e8d56b784480156bd9bd7f82e28,NG,Lagos
8a858faf55d95d930155f31802a14559,NG,Nassarawa
8a8589f853f100fb015414f177180117,NG,Nassarawa
8a858e5f5a41b97f015a4212766e2f84,NG,Oyo
8a858f93572e873c01574753c9513a4e,NG,Lagos
8a858fc45c21da6f015c31f01ed74654,NG,Lagos
8a85896653e0641c0153e12a41c550c3,NG,Oyo
8a858fd458639fcc01586c3e51e93ef7,NG,Rivers
8a858f585bfd6341015bfed6f96d6046,NG,Lagos
8a858899538ddb8e0153a2b555421fc5,NG,Lagos
8a858f885adcf4e8015ae2cbe4556d70,NG,Lagos
8a858e0458d4ac3d0158dee8a7a84b5c,NG,Kwara
8a858e8759d0442e0159d044a463005d,NG,Oyo
8a858e885c9c6f96015ca0d192e11f85,NG,Ondo
8a8589f853f100fb0153f5489e6f355a,NG,Nassarawa
8a858ffd5caca417015cad45b31249a2,NG,Oyo
8a8189d152443f820152443f89500001,NG,Lagos
8a858e0d59b7438d0159bad16dec7397,NG,Lagos
8a858e8455f96c1c015603adbb74325e,NG,Akwa Ibom
8a858f685aae9a21015aafc38f817511,NG,Osun
8a858e395cb1d4d9015cc0480a8943bd,NG,Ogun
8a858f295c8d307f015c90210a6848dc,NG,Kwara
8a858e445cd56553015ce17d2c26494d,NG,Lagos
8a858f585cf9d48b015d0805acb34afc,NG,Bauchi
8a3735d5518aba7301518ac34413010d,NG,Lagos
8a858e8e59b255f50159b395d7435990,NG,Kwara
8a858fda5d37b00c015d398ba9244b9a,NG,Kwara
8a858e3d55ca3ef60155d5601ed8381b,NG,Lagos
8a858fbd5cd6054a015cda142858051a,NG,Imo
8a858e6956939bac01569b259e5c7f89,NG,Lagos
8a858eaa55a0b8ae0155ad2cab5e49cc,NG,Rivers
8a858e375b347293015b3479e8930819,NG,Abuja Federal Capital Territory
8a858f0656b7820c0156b7ba6d5f13c0,NG,Lagos
8a858e64586254230158688871643bdc,NG,Plateau
8a858e02578f616401579484a4963345,NG,Cross River
8a858e885c9c6f96015c9e2403c32687,NG,Lagos
8a858f3455a0d8070155c5c138987cad,NG,Lagos
8a858fbd5cd6054a015cd7dd84da3b90,NG,Rivers
8a858faf56b7821c0156b93cd62a6275,NG,Lagos
8a858ebe5908030101591d56673a3213,NG,Lagos
8a858fe25b8c4e5c015b8c81bb7f1888,NG,Kwara
8a858f0656b7820c0156c3e3a61c1d33,NG,Lagos
8a858f655baa9ae1015baf6547472776,NG,Lagos
8a858e035693e02901569ce8a75e0880,NG,Lagos
8a858faa56dffac60156ecc553892ca9,NG,Lagos
8a85881053bc33670153bda8562417c7,NG,Kwara
8a85888c54a05b820154ae660ed5066c,NG,Oyo
8a858e4e5b33db76015b33e5561f0c42,NG,Lagos
8a858f525ba5119c015ba5a39b6c5444,NG,Lagos
8a858f255cb1710a015cc4fa170b7538,NG,Lagos
8a858f555cacacdf015cafb65d3e6608,NG,Lagos
8a858fe55b869107015b86d3071740d2,NG,Lagos
8a858e005941690001595e9e0eb82cde,NG,Lagos
8a858f17597cf41201597d304e420226,NG,Lagos
8a858f585bfd6341015c00857bc907b6,NG,Lagos
8a858e125d65ee4d015d699d321f719d,NG,Abuja Federal Capital Territory
8a858e785a53f8a6015a5acbb0c81532,NG,Lagos
8a8589a453bc422d0153c87530bf4e94,NG,Osun
8a858fa358d4a4d80158ee50ccb46401,NG,Oyo
8a858e1d5cd58f9e015ceda385bb359d,NG,Osun
8a8589c1545181f301547d2cfb142ff4,NG,Lagos
8a858fe957a094e00157adc84aec6ec2,NG,Abuja Federal Capital Territory
8a858e395cb1d4d9015cba9fbb6e6e2c,NG,Lagos
8a858fca5c35df2c015c35e501f203d3,NG,Ogun
8a85881053bc33670153cba1f98e6d19,NG,Lagos
8a858fb156321969015654c9c420573b,NG,Lagos
8a858fcb5ca240f7015ca5f067555ecb,NG,Ogun
8a858e6a5bfd4b54015bfd6f35f40fb2,NG,Lagos
8a858f665ca1c775015ca1e1f1360d78,NG,Lagos
8a858f8e5c5f46fc015c62dc39102d88,NG,Lagos
8a858fe8555f401f01556e0a6ac317b7,NG,Rivers
8a858eba5b681df4015b6e0c99d3697f,NG,Kwara
8a858e8e5bed1968015bed2ff2c80fc2,NG,Lagos
8a858fb45bb59c21015bc2f6ab2a4b54,NG,Rivers
8a858ffe5c1a48e5015c1ad76ba33341,NG,Ondo
8a858e195b90e512015b9ac8526473bc,NG,Ogun
8a858e675c3fe0a1015c565aeb305fe0,NG,Lagos
8a858e69566ae5b801567d7f1d677c71,NG,Lagos
8a858ec45577f83e01557cf8b0ab3bc9,NG,Lagos
8a858fab5b9105dc015b9a196ae14921,NG,Lagos
8a858e2d5bb55d46015bc6fa50f3384f,NG,Lagos
8a858f965bb63a25015bba71070e6859,NG,Lagos
8a858f415ba54724015baa6a28020272,NG,Lagos
8a85893d53e2e2f30153ea96bf9d09ca,NG,Niger
8a858f30551130db0155118e48f916fa,NG,Abuja Federal Capital Territory
8a858e1158dc4d830158f8829c7929a1,NG,Lagos
8a858e125a48129b015a4d67d0af79ce,NG,Lagos
8a858f5e5992fa95015994d38cc67941,NG,Lagos
8a858fdb58c2d2120158c76cf8d52e51,NG,Abuja Federal Capital Territory
8a858f035ac15096015ac26a787c0fc6,NG,Kwara
8a858e9b560bbd6301561ea184a0102d,NG,Lagos
8a858e995bfc46c6015bfcda377e4b6e,NG,Lagos
8a858ee25b34d796015b359426605c33,NG,Ogun
8a858ed45c454c11015c45bcf57039dc,NG,Lagos
8a858eaa55a0b8ae0155a3c170210462,NG,Osun
8a858eda552adcc20155538395171da2,NG,Lagos
8a858f335c8d9723015c8e03c1123a8f,NG,Rivers
8a858e865c1b00d9015c1b4a546d2814,NG,Oyo
8a858f365b2547f3015b25c392084b59,NG,Lagos
8a858e1c5bab1191015baca490325254,NG,Ogun
8a858fd85b685607015b75c236d17101,NG,Kaduna
8a858eac5b3ece95015b427ffc7c3faa,NG,Rivers
8a858f665c45930d015c549074f912f5,NG,Lagos
8a858e6a5b814a98015b81925abc298e,NG,Abuja Federal Capital Territory
8a858e645755e622015763380e322ea2,NG,Lagos
8a858e6c5c88d145015c9c27783c72a0,NG,Lagos
8a858edb5bd936e4015bddd8e11a30e0,NG,Lagos
8a858f375b493337015b4b25205578c3,NG,Lagos
8a8589b953d0be470153d20503ec69ee,NG,Ogun
8a858f4e5ca72981015ca7886d4725d6,NG,Kwara
8a858fd3552c75620155320b88a16398,NG,Kwara
8a858f0455d9feaf0155ea840c8f410a,NG,Lagos
8a858f98560bbe11015617e422ed44ad,NG,Oyo
8a858f7e5c69a6e3015c6f838d472fa2,NG,Lagos
8a858e7855113fb70155241e8df50aba,NG,Lagos
8a858e3c5cac9fcc015cacdb715d1597,NG,Oyo
8a858e8d56b784480156bc6edb9004d9,NG,Lagos
8a858966538deb19015399017c6624de,NG,Delta
8a858e2e5bb57a37015bbdd7f994337a,NG,Lagos
8a858e345bd96da8015bdf494ac059fe,NG,Lagos
8a858ff25a6a19ee015a6ac2e28c67a5,NG,Abuja Federal Capital Territory
8a858ff25a617906015a6644377f536f,NG,Kwara
8a858e1d5ad28479015ad309602c6027,NG,Rivers
8a858f605b911d60015b91b99d55400d,NG,Kwara
8a858f2f54e28d530154f3a9d35625d8,NG,Lagos
8a85890253e2f1180153e60ece4201a1,NG,Lagos
8a858ee05989e8dc01598c5dd0201b40,NG,Oyo
8a858f9d5668e3f101566fd2e9f52c60,NG,Rivers
8a858f2c59cb2d550159cbf3d0437cb5,NG,Lagos
8a858e225c404292015c416cdcea2c34,NG,Kogi
8a858e5856b7840c0156bbd64c3e3d2f,NG,Lagos
8a858f8c5ca0e7fe015ca109320612e2,NG,Rivers
8a858e6d58b0cc520158c8d1f12252d4,NG,Lagos
8a858e445add19b4015ade12ac4d382a,NG,Abuja Federal Capital Territory
8a858efa5c646292015c7398b96b4251,NG,Delta
8a858e395cb1d4d9015cb1e79d810892,NG,Lagos
8a858f725bce8549015bceca7b8d2b13,NG,Lagos
8a858e0256b781d80156dfc0073a1c17,NG,Lagos
8a858e885c17687c015c19eead6338fd,NG,Lagos
8a858eb45876dcc5015885b5a2c16618,NG,Delta
8a858edb5a70bfe0015a7c3c68d16980,NG,Cross River
8a858f265c1c393e015c1e796dbe49eb,NG,Oyo
8a858eb25b5d2e82015b5d35c1bb094d,NG,Oyo
8a858e5b5bd99460015bdfb8f92e480d,NG,Lagos
8a858f5a57519e48015757dbf8635809,NG,Lagos
8a858fab5bd395d6015bd3e7e69023fe,NG,Lagos
8a858f9e5a41dfd7015a41e5a0fa0665,NG,Lagos
8a858e0156b782a10156e09c0f90725b,NG,Kaduna
8a858e6d5b62e36f015b6510c8b02ff6,NG,Oyo
8a858f6b570f2de9015721e9fbb40ecf,NG,Lagos
8a858f415ba54724015ba9b1afa11ea1,NG,Ogun
8a858f5c5ad7d927015adc131c314be0,NG,Abia
8a858e335b806e4d015b807c181d101f,NG,Lagos
8a858ee0560bc077015622853dd2708e,NG,Lagos
8a858e64590ae20001591534eb0647ec,US,New York
8a858faf56b7821c0156b82b996d2f03,NG,Enugu
8a858fe55656a938015665efb0863ea3,NG,Lagos
8a858ef85a613c85015a64b7deef076c,NG,Lagos
8a858eba5c884d2a015c8ab2964f14c1,NG,Nassarawa
8a85895354a059690154be274bd235f2,NG,Abuja Federal Capital Territory
8a858fde56eb02280156f59b976d46c0,NG,Delta
8a858fa4552add9f01552f0f19e814e4,NG,Rivers
8a858f0056b7cf8e0156bd17f476237d,NG,Abuja Federal Capital Territory
8a858e885b68546c015b8024c36b040d,NG,Anambra
8a858f905c06a9c0015c0c987a4b6bf0,NG,Lagos
8a858edb5bd936e4015be7b71da27564,NG,Rivers
8a858e005c2154c2015c30e623201bdd,NG,Lagos
8a858e575bf80f73015bfbb6e1692e6d,NG,Lagos
8a858f1554e294490154f2d722955866,NG,Lagos
8a858ee55830c4b901583188b0290def,NG,Lagos
8a858f495a70f465015a77105b502f88,NG,Ekiti
8a858e985885ff6d0158aa2ce6772cff,NG,Nassarawa
8a858e7d595026f80159636aa36f487b,GB,England
8a858e4b5cb1e4d7015cbbde80436cf1,NG,Akwa Ibom
8a858fd05bfd7d3c015c081e057151ea,NG,Ogun
8a858e945bfdb9e7015c0fab19aa6d1c,NG,Lagos
8a858fd3552c75620155418b25e524a5,NG,Plateau
8a85896653e2e18b0153eb033c3b45fd,NG,Lagos
8a858ede57f78f520157fcfdcb4f1091,NG,Lagos
8a858f8d5b81700a015b817cfacf0c55,NG,Lagos
8a858f3455a0d8070155a8735a113979,NG,Rivers
8a858f6f5b3f095b015b3f57daaa5cff,NG,Rivers
8a858fae59ac8f090159ac920f32025b,NG,Lagos
8a858f9f5bd99987015be4ac07c556fa,NG,Lagos
8a858fd05cc58b2e015cc59e44600b9a,NG,Osun
8a858e6f5cd5e874015ce9b5593941a5,NG,Rivers
8a858f9c56aaf37d0156b726935e2616,NG,Lagos
8a858ee55cb156e6015cc2a0644b7078,NG,Ogun
8a858ee55830c4b90158341898b03594,NG,Lagos
8a858fab5cd5e1a7015ce50756cf0aef,NG,Lagos
8a858f92582fcca1015830e86df9601c,NG,Lagos
8a858e51584a1fc7015859e83e2a4eb4,NG,Ogun
8a858fcb5c87dd04015c882423cd3abd,NG,Abuja Federal Capital Territory
8a858f4c5bb597f6015bb9f60ed711da,NG,Oyo
8a858ffd5caca417015cad3c3d7547e2,NG,Lagos
8a858edf580afd5e01580b8217652c4b,NG,Oyo
8a858ff55b444a8c015b474b44f9305e,NG,Ondo
8a858e9b5a195041015a1a7d86c7564f,NG,Lagos
8a858e4357be1daf0157d3f044ce2aaf,NG,Abuja Federal Capital Territory
8a858efa5c646292015c72dba8c02e37,NG,Oyo
8a858f335cea21f8015cea235c6500bf,NG,Lagos
8a858e69566ae5b801567b97d3465e99,NG,Edo
8a858f54589736f40158ac5696443c4b,NG,Cross River
8a858fba5cd5feee015cdb0546383f66,NG,Nassarawa
8a85881053bc33670153c1f814696fb8,NG,Oyo
8a858f0656b7820c0156bbfed27f3ba2,NG,Kaduna
8a858e1e5b1fc4ad015b1ff96614226a,NG,Lagos
8a8588f35451808f01547acafc312bc2,NG,Lagos
8a858e8d5bf2d0c1015bf2effef1148b,NG,Lagos
8a858eaa5b14b9b2015b14d353090d00,NG,Ogun
8a858953548fb0c0015497256a1f4a6d,NG,Oyo
8a85891e53ad0e6b0153bdec607d1d0c,NG,Lagos
8a858f265cfa1a64015d0906c8d50f79,NG,Lagos
8a858e1d5c5a460c015c5a51775a0613,NG,Lagos
8a858e785c8d9167015c9341c238485a,NG,Lagos
8a85893d53e2e2f30153e587432034bf,NG,Lagos
8a858f9d5bd44001015bd4808a431ecf,NG,Lagos
8a858fff57becca70157c9a4c75303d3,NG,Lagos
8a858fa3552ae1120155466a51db4d34,NG,Lagos
8a858f8b59e0e8980159e5bcc1e21094,NG,Lagos
8a858fa057e2a0a50157e87651495c74,NG,Benue
8a858ecc5aa30451015aa42f76320bc7,NG,Lagos
8a858f005d1d8608015d1dd8e0a0320c,NG,Osun
8a858f54589736f401589bd68e546ad3,NG,Lagos
8a858fc15b68ba6a015b72f1c66205da,NG,Lagos
8a858e935cedfe55015cee2ad92f236f,NG,Lagos
8a858edd5c35be80015c39a17bd01f8a,NG,Ogun
8a858e2d565657b1015663ff20d43576,NG,Oyo
8a858ebc572e1e3a015730850b3c727f,NG,Lagos
8a858f1f5c16cb02015c170c7755239d,NG,Lagos
8a858fd75bc96a6f015bca93597064b2,NG,Lagos
8a858f965bb63a25015bbf63fd062e2e,NG,Ogun
8a858f1b5b9136f7015b9f66e5c5327c,NG,Abuja Federal Capital Territory
8a858f1f586c8fc8015870ffe8e17424,GH,Greater Accra
8a858eaf5800dcbe01580628f255795f,NG,Abuja Federal Capital Territory
8a858e875c63d395015c75092d8136d9,NG,Lagos
8a858e65582a517e0158314aa5853c15,NG,Osun
8a858f0456511c9401565eca240c4b6c,NG,Cross River
8a858f475c7ea023015c7f44743f1d04,NG,Lagos
8a858e105bd92644015bd9db3a0f3be2,NG,Lagos
8a858953548fb0c001549b2149246862,NG,Kwara
8a858e785c8d9167015c9b1641a0092e,NG,Lagos
8a858e875c63d395015c723492986f7a,NG,Oyo
8a858f305cb1ec4e015cc4255d654475,NG,Delta
8a858faf5679a83801567a8ad05d675f,NG,Lagos
8a8589b0541e21e401542898549a1435,NG,Ogun
8a858fd55b1de2f3015b1e15a76017f5,NG,Kano
8a858faf5a28ca05015a2bb646ba4e30,NG,Lagos
8a858fe25b8c4e5c015b9017d04846e1,NG,Ogun
8a8589005384ab57015388a9a36e62e4,NG,Lagos
8a858e5856b7840c0156c26bdcbc4567,NG,Lagos
8a858e705b3a03c7015b3b3971af6511,NG,Lagos
8a858fd15b15df91015b16a9537a3cf4,NG,Rivers
8a858ff25a13ebf6015a150199c5042d,NG,Kwara
8a858f605b57bf87015b57c86caa042f,NG,Abuja Federal Capital Territory
8a858ff455a09f5a0155b9fdcfca7f3f,NG,Kogi
8a8588f35451808f015463833f3a00e3,NG,Lagos
8a858fb65a4bf70d015a4c41e5112d73,NG,Oyo
8a858f0d58a18ebc0158ab6deec27309,NG,Abuja Federal Capital Territory
8a858f595d1387e8015d15041f5b7897,NG,Abuja Federal Capital Territory
8a858eac5c451942015c469f4e8c1312,NG,Lagos
8a858e0a5668e69c015669270a510c49,NG,Rivers
8a858fef570f30e501572962ab8f7a1f,NG,Plateau
8a858e935b496584015b4e93bde25599,NG,Lagos
8a858e6f5cd5e874015ce10297ed3893,NG,Lagos
8a858f8e5b8c34d3015b8f4fe5ca199d,NG,Ondo
8a858e045b495c30015b4a974c224cf4,NG,Lagos
8a858ffc5baffa85015bb24ddafb60a9,NG,Kano
8a858fab5cd5e1a7015cd8d0bbc25cf2,NG,Borno
8a858fd3552c75620155313d65204f19,NG,Benue
8a858fc15b68ba6a015b70342bb3348f,NG,Rivers
8a858e5859f550040159f972cd816893,NG,Lagos
8a858e6c5c88d145015c921ee70b6b4c,NG,Akwa Ibom
8a858ea25bf369e4015bf40f24492e37,NG,Lagos
8a858e885c63d379015c776e5b957034,NG,Lagos
8a858eba5591bf28015598ec87fd1e4b,NG,Oyo
8a858e445add19b4015addc433723178,NG,Lagos
8a858ef258d4a48b0158e24adc722829,NG,Lagos
8a858fc75cd62882015cdaf2f4311b3f,NG,Abuja Federal Capital Territory
8a8588b2548362e601548bffd0e62b04,NG,Bauchi
8a8588d653a915270153aa96cfac2e31,NG,Lagos
8a858fa95b631878015b66433dee52c9,NG,Ondo
8a858eda552adcc201553022b8a64b1d,NG,Lagos
8a858fbd5cd6054a015cea089d6d1c15,NG,Lagos
8a858f305c8dd672015c967a260a1563,NG,Lagos
