loannumber,longitude_gps,latitude_gps,historial,referido,flag,age,parte_mes_pago,due_per_day,account_type,education,employment
2,8.3274952,4.9760572,1,1,1,51,3,433,2,0,2
10,3.3777583,6.4993351,1,1,1,33,1,600,0,2,2
12,3.42667,6.4617908,0,1,1,56,1,1150,0,2,1
3,3.9357372,7.4294694,1,3,1,26,2,433,2,0,2
3,5.7630647,5.5636765,1,1,1,33,3,433,2,0,0
8,3.271705,6.4518817,1,1,1,29,3,1150,0,0,2
7,8.8805167,9.88297,0,1,1,32,1,766,0,2,2
2,3.3866107,6.4659388,1,1,0,32,1,433,2,0,2
10,3.9114958,7.4166268,1,1,1,32,3,650,0,2,2
6,3.3396787,6.6017501,0,1,1,35,1,1112,2,0,2
4,7.1394712,5.963607,1,1,1,34,2,1483,2,0,0
3,3.5157752,6.669446,1,1,1,34,1,433,2,0,2
3,8.5349037,12.0353735,1,1,0,30,2,433,1,0,2
4,3.4266582,6.44405,0,0,1,39,1,766,2,0,2
6,4.5621045,8.477908,0,1,1,43,2,433,2,0,2
2,6.298133,4.9138226,0,1,1,39,2,433,2,0,2
2,3.2573662,6.5102471,0,1,0,37,1,433,2,0,2
4,3.3330677,6.4416847,0,1,0,38,2,766,2,0,0
4,7.5902453,9.0505258,1,1,1,44,3,816,2,0,2
3,6.9832169,4.8183915,1,3,1,43,2,433,2,0,2
10,3.2566133,6.5205717,1,1,1,41,1,1750,2,2,2
2,3.2619772,6.5283098,1,1,1,42,3,766,2,0,0
3,3.337085,7.1355112,0,1,1,42,3,433,2,0,2
6,3.9723914,7.3909755,1,1,1,38,2,816,2,0,2
4,3.4119367,7.1852533,1,3,1,43,1,612,2,0,2
4,3.3765275,6.491618,0,1,1,36,1,816,2,0,2
6,4.5949084,8.4410195,1,3,1,34,1,1150,2,0,2
3,3.4395414,6.4345423,1,3,1,45,1,433,2,0,2
6,6.9660553,4.8257371,1,1,1,39,2,816,2,0,2
10,8.7766018,9.9400241,1,1,1,38,1,1150,2,0,2
3,3.8651531,7.3677143,0,1,1,41,3,433,2,0,2
4,3.4774513,6.6444823,1,1,1,36,3,816,2,0,2
2,3.3548421,6.6157003,1,1,1,44,2,433,2,0,2
7,7.5785586,9.0076987,1,1,1,37,1,816,1,2,2
5,3.5030301,6.5973027,1,1,1,52,1,433,2,0,2
4,3.2924948,6.5461386,1,1,1,39,3,816,2,0,2
5,3.5772476,7.9924999,1,1,1,33,1,816,2,0,2
2,3.2268339,6.7213355,1,1,1,34,3,766,2,0,2
11,6.7835267,6.174905,1,1,1,45,2,1750,2,0,2
3,3.3076817,6.622585,1,3,1,44,3,766,2,0,2
5,3.3610224,6.5377397,1,1,1,27,1,816,2,0,2
11,7.4659083,9.0777383,1,1,1,32,2,1466,2,0,2
10,6.1268091,6.7427027,1,1,1,37,3,1150,2,0,0
2,3.2846143,6.6227822,1,1,1,32,3,433,2,0,2
2,5.1742128,7.25577,1,3,1,42,2,433,2,0,2
2,3.4598648,6.8175035,0,1,0,28,3,433,2,0,2
2,3.3264576,6.6855486,1,1,0,42,2,433,2,0,0
3,6.152055,5.8430667,0,1,0,33,3,433,2,0,2
7,3.2873318,6.6129002,1,1,0,31,3,1150,2,0,2
3,3.2789541,6.5418514,1,3,0,37,2,816,2,0,0
2,3.8890286,7.3994797,0,1,0,35,3,433,2,0,2
16,3.0950392,6.4970666,1,1,1,38,3,1466,0,2,2
10,7.5076346,6.4452227,1,1,1,38,3,1150,0,0,2
14,3.2984822,6.6647758,1,1,1,40,2,366,0,2,2
6,3.5050865,6.6055105,0,1,1,39,1,958,2,0,2
7,3.2553767,6.5200297,1,1,1,45,2,1150,0,2,2
6,3.3910883,6.5621033,1,1,1,37,3,816,0,2,2
5,3.4267765,6.4450465,1,1,1,54,1,1150,2,1,2
8,5.710165,5.5934783,1,1,1,54,2,650,2,0,2
11,3.431007,6.4551378,1,1,1,52,2,1466,0,0,2
2,3.2506626,6.5493604,1,1,1,36,2,766,2,0,0
2,7.3582392,8.9856285,1,1,1,35,1,433,2,0,2
2,3.3245374,6.5794988,1,1,1,39,1,766,2,0,2
2,3.8738377,7.3558679,1,1,1,42,2,766,2,0,0
7,3.3233267,6.6352717,1,1,1,47,2,958,2,0,0
7,5.1508683,7.2906083,1,1,1,36,1,766,0,3,1
2,7.9646315,5.0382689,1,1,1,38,1,766,2,0,2
2,4.5764679,8.4642564,0,0,0,26,2,433,2,0,0
10,3.3456767,6.6698233,1,1,1,29,1,1466,2,0,2
3,3.4698552,6.4302879,1,1,1,29,1,433,2,0,2
3,8.2533378,4.8022816,1,1,0,35,2,433,2,0,2
5,4.5577682,8.4839691,0,1,1,37,3,766,2,0,2
2,4.0109641,7.4216237,0,1,1,30,1,433,2,0,0
5,3.5228562,6.6692642,1,1,1,34,2,766,2,0,2
5,3.2424926,6.5743959,1,3,1,44,3,433,2,0,2
3,5.1298056,8.1152783,0,0,1,36,3,766,2,0,2
8,3.3542694,7.1319499,1,1,1,40,3,1150,2,0,2
2,3.8457283,7.4117366,1,3,1,37,1,433,2,0,2
8,3.3192287,6.5426983,0,1,1,29,2,433,0,0,2
9,3.2540276,6.594329,1,1,1,29,3,816,0,2,1
7,3.3579868,6.5933462,1,1,1,39,1,650,2,0,2
2,3.3920406,6.5519326,1,3,0,33,2,766,2,0,2
3,4.75875,7.6479717,0,1,0,34,1,433,2,0,2
4,3.446941,6.4532948,1,1,1,34,1,816,2,0,2
2,7.0481835,4.8426899,1,1,1,38,1,433,2,0,2
2,3.8870094,7.3505941,1,3,1,42,3,433,2,0,2
2,7.0701804,4.8360943,1,3,1,46,2,433,2,0,0
5,5.6169348,6.3280282,1,1,1,38,3,816,2,0,2
6,7.4849946,9.0394911,1,1,1,31,1,1483,2,0,2
5,4.2286898,8.1223931,1,1,1,49,2,433,0,0,2
5,3.3226808,6.626198,1,1,1,35,2,816,2,0,2
5,5.2001921,13.0011576,1,1,1,31,1,816,0,0,2
3,3.4357855,6.4312956,0,1,1,36,3,433,2,0,2
2,8.3657033,4.978805,1,1,1,39,1,433,2,0,0
2,5.2098677,7.6446713,1,3,0,32,2,766,2,0,2
2,3.3988133,6.5920583,1,1,1,38,2,433,2,0,2
9,5.7215909,5.5709404,1,1,1,38,2,816,2,0,0
4,3.4244604,6.4357856,1,1,1,38,1,741,2,0,2
2,3.3662498,6.5721801,1,1,1,48,2,766,2,0,2
10,8.5635927,12.0198893,1,1,1,35,1,1466,2,0,2
2,3.3878712,6.5055173,1,1,1,34,2,433,2,0,0
6,4.5174891,8.4697274,1,1,1,41,1,816,2,0,2
11,3.2566339,6.5746377,1,1,1,31,1,816,0,2,2
3,7.6075644,9.0221761,1,1,1,37,3,433,2,0,2
5,3.5227937,6.4297418,1,1,1,30,3,650,2,0,2
3,4.5751297,8.4573412,0,1,1,42,3,433,2,0,2
8,3.3806892,6.5049656,0,1,1,29,3,766,2,2,2
2,7.6383673,9.0231252,1,3,1,43,2,433,2,0,0
12,8.3329716,4.9390003,1,1,1,38,2,1466,0,0,2
5,3.3538795,6.6203016,1,1,1,42,2,433,2,0,2
2,5.2330299,7.6143325,1,1,1,42,3,433,2,0,2
6,7.3258345,9.1630449,1,1,1,56,2,816,2,0,0
3,7.0079132,4.9012676,0,1,1,39,3,433,2,0,2
3,7.1793,9.1805,1,3,1,36,1,766,2,0,2
16,3.3650712,6.5328702,1,1,1,35,2,525,0,3,2
2,4.54568,7.489635,0,1,1,33,2,433,2,0,2
3,3.4383189,6.4383313,0,1,0,35,2,433,2,0,2
4,6.9754933,4.8059108,0,1,1,34,3,433,2,0,2
2,3.4297727,6.4426579,1,1,1,41,1,433,2,0,2
4,7.4950208,9.0388906,1,1,1,37,1,816,2,0,0
3,3.8364284,7.3203724,1,3,1,36,1,816,2,0,2
2,3.7297046,6.4725285,1,1,1,38,1,433,2,0,2
5,3.3369443,6.56393,1,3,1,36,3,816,2,0,2
7,3.350699,6.511754,1,1,1,36,1,1112,0,0,2
4,3.4364756,6.4328905,0,1,0,38,3,433,2,0,2
4,3.2244931,6.5957871,0,1,1,38,3,816,2,0,2
2,5.9101005,6.9624454,0,1,0,45,2,433,2,0,2
2,4.6013034,7.8343909,0,1,1,34,1,766,0,0,2
10,3.2627683,6.6860324,1,1,1,34,3,958,0,0,2
11,7.42506,9.1054683,1,1,1,32,3,800,2,0,2
3,7.0662852,8.9528893,0,1,1,32,1,433,2,0,2
2,3.4303444,6.4624779,0,1,1,35,1,416,2,0,2
5,3.3275428,6.685084,1,1,1,34,2,408,0,0,2
2,3.3875561,6.546796,1,1,1,43,1,433,2,0,0
5,3.2949932,6.5583985,1,1,1,34,3,816,2,0,0
4,3.190676,6.4575534,1,1,1,43,1,816,2,0,2
4,3.8231555,7.4036395,1,1,1,36,2,1112,2,0,2
2,5.9952374,5.4958822,1,3,1,32,2,433,2,0,2
4,3.9070487,6.822573,0,1,0,30,3,433,2,0,2
2,4.5896892,8.4421829,0,0,0,41,1,766,2,0,2
6,4.5738883,8.4865178,1,1,0,33,2,1150,2,0,2
2,3.9880021,7.3588086,1,1,0,37,1,433,2,0,0
3,4.5788072,7.8025633,1,1,0,31,2,816,2,0,0
3,5.2415475,7.2542376,1,1,0,37,1,433,2,0,2
3,6.9388613,4.8680362,0,1,0,35,3,433,2,0,2
7,3.17624,6.4613016,1,1,1,43,3,1150,2,2,2
12,5.2069323,7.2334406,0,1,0,40,2,1150,0,3,2
10,6.6784191,6.2150801,1,1,0,41,3,1150,0,0,2
6,3.415286,6.4251175,1,1,1,37,1,650,0,0,2
5,3.8785923,7.3473001,0,1,1,37,1,612,2,0,2
2,3.3253233,6.6772667,1,3,1,44,3,433,1,0,2
4,7.5648422,9.0143597,0,1,0,32,1,433,2,0,2
9,3.2968805,6.6130334,1,1,1,34,3,1483,0,0,2
6,7.5919033,9.0213933,1,1,1,39,1,612,2,0,2
11,5.1735934,7.2744975,1,1,1,38,2,1466,0,0,2
8,7.0408905,5.7946838,1,1,1,31,1,916,0,2,2
2,4.6040988,8.4919308,1,1,1,56,1,766,2,0,0
2,6.9133667,4.8786053,1,3,1,34,1,766,2,0,0
5,3.2986461,6.6275686,1,1,1,34,3,816,2,0,0
4,5.16942,7.26442,1,3,1,39,1,816,2,0,2
6,3.3636186,6.5355345,1,1,1,45,2,408,0,0,2
10,7.3635802,9.1416337,1,1,1,40,2,766,0,2,2
8,3.3445905,6.6441018,1,1,1,33,1,1150,2,0,0
2,7.469685,9.0102911,1,3,1,35,1,766,2,0,2
2,3.2751027,6.470239,0,1,1,29,3,433,2,0,0
8,6.6616403,6.2236734,1,1,1,34,1,1450,2,0,2
4,3.3936944,6.5927124,1,1,1,46,2,816,2,0,0
13,3.3284652,6.6575785,0,1,1,38,3,1466,0,0,2
6,6.8920092,6.3177402,1,1,0,33,1,1150,2,0,2
5,7.43413,9.0718133,0,1,1,38,2,433,2,0,2
7,5.9251954,5.1657668,1,1,1,30,1,1150,2,0,1
13,3.3596056,6.6151058,1,1,0,46,1,1466,0,0,2
2,3.401424,6.5763448,1,1,0,27,3,433,2,0,2
2,7.5743249,9.0093653,0,1,0,31,3,433,2,0,2
2,3.416,6.4351,0,1,0,29,2,433,2,0,2
9,7.1794542,9.1792081,1,1,0,33,1,1150,2,0,0
2,3.3731967,6.5380617,0,1,0,43,3,433,2,0,0
9,7.3592521,9.0401384,1,1,0,33,3,1150,0,0,2
10,3.3454041,6.6135687,1,1,1,38,2,1150,0,1,2
2,3.3426767,7.1344367,0,1,1,55,1,766,0,1,2
14,3.4204633,6.4248719,1,1,1,42,1,1100,2,2,2
13,3.4192078,6.4244268,1,1,1,32,2,1283,2,2,2
11,7.3980912,6.4349228,1,1,0,34,3,600,0,3,1
2,8.8633286,9.8119354,1,1,1,39,1,766,2,0,2
4,3.5383633,6.6219167,0,1,1,36,2,433,2,0,0
2,6.692518,6.1958371,0,1,1,35,3,433,2,0,0
3,3.3522491,6.6335178,1,1,1,39,1,433,2,0,2
5,3.9752153,6.5848346,1,1,1,49,2,816,2,0,0
11,3.6178069,6.8183735,1,1,1,35,2,1466,0,2,2
2,3.2366194,6.7091439,1,1,1,53,1,433,2,0,2
2,3.3551078,6.608313,1,1,1,32,3,433,0,0,2
2,4.7712486,6.5008999,1,3,1,38,3,433,2,0,2
3,3.331139,6.5106239,1,1,1,42,1,433,2,0,2
2,6.695749,6.2030015,1,1,1,29,3,766,2,0,0
15,3.3374749,6.4878829,1,1,1,34,2,1090,0,3,2
2,7.0325303,4.8618601,1,1,1,36,1,433,2,0,2
3,6.9648788,4.8313192,0,1,1,33,1,433,2,0,2
2,3.0851214,6.5334629,1,1,1,37,1,433,2,0,2
5,3.2889546,6.4503943,1,1,1,32,3,1483,2,0,2
4,7.3965198,9.0603053,1,1,1,30,2,816,2,0,2
3,3.884145,7.3647711,1,1,1,38,3,766,2,0,2
3,3.2896271,6.5941198,1,1,1,33,1,433,2,0,2
2,3.3560572,6.6154112,1,1,0,26,2,433,2,0,0
5,12.4558675,9.2645416,1,1,0,26,3,816,2,0,2
6,4.2533643,8.1469989,0,1,1,31,1,766,2,0,0
2,7.3594019,9.1424255,1,1,1,35,3,433,0,0,2
3,3.530261,6.4547469,0,1,1,29,3,766,2,0,2
4,3.3000261,6.487794,1,1,1,43,2,816,2,0,2
5,3.3809387,6.645147,1,1,1,36,1,816,2,0,2
7,5.1567282,7.2561781,1,1,1,33,2,600,0,0,2
2,7.3754605,8.9544368,1,3,1,40,3,433,2,0,0
5,7.4345863,10.4829935,0,1,1,35,3,816,2,0,2
7,3.283042,6.6211255,1,1,1,36,3,650,2,0,2
5,3.3274019,6.5305477,1,1,1,42,2,816,2,0,0
4,7.490835,6.44433,1,1,1,32,1,1483,2,0,2
11,8.5582583,11.9959369,1,1,1,42,3,1466,0,0,2
16,3.7284355,6.4761952,1,1,1,46,3,1466,2,0,2
8,3.2179906,6.6949441,1,1,1,47,2,650,2,0,0
4,3.3103867,6.5003767,0,1,1,37,3,1112,1,0,2
3,3.5089431,6.4369196,1,1,1,46,3,766,2,0,2
2,7.4883504,9.1329346,1,1,1,39,1,766,2,0,2
4,6.1071917,5.3748633,1,1,1,33,1,433,2,0,2
2,7.9359349,4.6458189,1,1,1,38,3,433,2,0,2
15,3.283042,6.5814628,1,1,1,38,2,1100,0,2,2
6,5.618144,6.3084741,1,1,0,38,3,1483,2,0,2
2,3.4633649,6.4452683,1,1,1,37,1,433,0,0,2
3,7.0358555,4.8008446,0,1,0,33,1,433,2,0,2
6,3.3477738,6.6408472,0,1,0,29,3,433,0,3,2
2,7.3258345,5.1339327,0,1,0,46,2,433,2,0,2
9,4.0359867,6.8009133,0,1,1,56,1,1150,2,0,2
10,8.8912531,9.9117282,1,1,1,36,3,1150,2,0,2
10,7.360265,9.1448254,1,1,1,42,3,1150,0,0,2
2,4.5621208,8.4815354,1,1,0,52,3,433,2,0,0
3,3.4928768,6.6095499,0,1,1,37,1,433,2,0,2
10,3.3258281,6.5185742,1,1,1,48,2,575,2,0,2
8,3.3385867,6.5931655,0,1,1,47,1,816,2,0,2
8,3.8749163,7.3442968,1,1,1,50,2,1150,0,2,2
3,3.3331967,6.446865,1,1,1,31,1,433,2,0,2
8,12.4362711,9.2616985,0,1,1,35,1,766,1,0,2
4,7.5121076,9.0682484,0,1,1,35,3,433,2,0,2
2,3.319583,6.5694544,1,1,1,49,3,433,2,0,2
9,3.4234059,6.4438224,1,1,1,37,3,1150,2,0,2
2,7.4386425,9.0659849,1,1,1,42,1,433,2,0,0
6,2.9399156,6.4420915,1,1,1,33,1,650,2,0,0
3,7.3312342,9.147474,1,1,1,34,3,433,2,0,2
10,3.3872998,6.4549938,1,1,1,37,2,916,0,0,2
5,3.340938,6.6324113,1,3,1,35,1,766,2,0,2
7,7.3845347,9.2654303,0,1,1,37,1,650,2,0,2
9,3.5378331,6.4621467,1,1,1,29,1,1466,0,2,2
9,3.8263967,7.4037644,0,1,1,51,3,800,2,0,2
27,7.4085625,10.4649727,1,1,1,34,2,1090,0,0,2
3,3.357603,6.6223267,1,1,1,28,1,433,2,0,2
8,7.9538467,5.0010367,0,1,1,36,1,741,0,2,1
2,3.3634298,6.5175992,1,1,1,47,1,766,2,0,0
12,3.5127603,6.4398591,0,1,1,34,1,1150,0,2,2
12,7.3746902,8.9800312,1,1,1,38,3,1466,0,2,2
5,7.5167711,9.0451793,1,1,1,33,1,1112,0,2,2
3,3.5783236,6.4693873,1,1,1,39,3,433,2,0,2
6,4.5241776,7.8068316,1,1,1,42,3,816,2,0,2
2,8.8755781,9.9286089,1,1,1,47,3,433,2,0,0
2,7.4139709,9.1152283,1,1,1,32,2,433,2,0,2
15,6.7011269,6.231788,1,1,1,38,2,1750,2,0,2
10,3.4821901,6.4446654,1,1,0,36,2,1150,2,0,2
3,3.8981152,7.4185818,1,1,1,36,1,766,0,0,2
5,3.3840897,6.5431565,1,3,1,43,1,816,2,0,2
3,3.3718018,6.5059569,1,1,1,35,3,766,2,0,0
7,6.98557,4.8064483,1,1,1,41,1,650,2,0,2
2,7.151251,4.4016841,0,1,0,35,3,433,2,0,2
9,4.5869151,8.463997,1,1,0,43,3,800,0,2,2
2,3.8176559,7.3632415,1,1,1,42,2,433,2,0,2
3,3.2962514,6.6473825,0,1,1,31,2,433,2,0,2
2,7.4284583,10.4869633,1,1,0,37,3,433,2,0,2
14,3.3343014,6.5882466,1,1,1,31,1,1466,0,2,2
8,3.3844048,6.5704634,1,1,1,30,1,800,0,0,2
8,151.20929,-33.8688183,1,1,1,37,1,766,2,0,2
2,3.922583,7.4339895,1,3,1,30,1,766,2,0,1
8,5.1896523,7.2357528,0,1,0,44,2,816,0,3,2
5,3.2742377,6.494282,1,1,1,40,2,816,2,0,2
4,6.0972145,7.308337,0,0,1,32,2,433,2,0,2
5,3.2901962,6.6663855,1,1,1,42,2,816,2,0,2
5,3.3552084,6.4844596,1,1,1,43,3,433,2,0,2
2,4.5795329,7.8066688,1,1,1,31,3,433,2,0,2
17,4.2283694,8.1475995,1,1,1,33,3,1466,0,0,2
2,3.3897111,7.1451183,1,1,1,38,1,433,2,0,2
16,3.8536012,7.3377416,1,1,0,35,1,1450,0,2,2
2,6.790729,6.1505233,1,1,1,34,1,433,2,0,2
3,3.5702372,6.792889,0,1,0,50,1,433,2,0,2
4,7.4315443,9.1138402,1,1,1,36,2,816,2,0,2
7,3.322074,6.6826973,1,1,1,41,2,816,0,2,2
8,7.4599944,9.0780433,1,1,1,39,1,1150,2,0,2
2,3.2919558,6.4668171,1,1,1,38,3,433,2,0,0
2,6.985655,4.8382233,0,1,1,27,1,433,2,0,1
2,7.3622909,9.1561216,1,1,1,32,3,433,2,0,0
2,5.6243977,6.4060049,1,1,1,31,2,433,2,0,2
4,3.4802059,6.4426104,0,0,1,43,2,816,2,0,2
8,3.912032,7.3967669,0,1,1,26,2,1150,2,0,1
8,3.3244867,6.6273946,1,1,1,33,2,650,2,0,2
12,3.3568659,6.5192616,1,1,1,30,1,1466,2,0,2
4,4.5868134,8.4854621,0,1,1,41,3,816,2,0,0
7,7.193002,9.1437099,1,1,1,35,1,1150,2,0,0
2,3.952842,7.3906505,1,1,1,40,1,433,2,0,2
2,7.4605333,9.0302918,1,3,1,44,2,433,2,0,0
11,3.2519197,6.6463399,1,1,1,46,2,1466,2,2,2
2,3.4871823,6.4323097,1,1,1,45,3,766,0,0,2
3,3.3609174,6.6059279,1,3,1,38,1,433,2,0,2
7,3.8413521,7.427718,1,3,1,35,1,1150,2,0,2
2,7.0352261,4.7894939,1,1,1,36,2,766,2,0,0
2,6.555882,9.6033069,1,1,1,48,3,433,2,0,2
5,3.919065,7.4504307,1,1,1,34,1,766,2,0,0
10,3.5071279,6.6118494,1,1,1,34,2,916,2,0,2
10,3.3535378,6.5194252,1,1,1,31,1,1400,0,3,2
7,7.5628104,9.0168012,0,1,0,36,3,766,2,0,2
13,3.4824465,6.6323105,1,1,1,37,1,1750,0,0,2
9,7.0160357,5.5415813,0,1,1,37,1,650,0,0,2
2,3.3962086,6.5905817,1,1,0,33,3,433,2,0,2
3,5.6186329,6.3282174,0,1,1,38,1,433,2,0,2
14,5.6026117,6.3937633,1,1,0,27,3,1150,0,2,1
2,3.2877592,7.1772516,1,1,0,30,2,433,2,0,2
4,7.4652497,9.0672135,1,1,0,35,3,816,2,0,0
5,7.17162,9.206793333333334,1,1,0,34,1,816,2,0,1
2,4.570019,8.4667253,0,0,0,46,2,433,2,0,2
3,7.3799364,9.1754567,0,0,0,35,2,816,2,0,2
3,6.3584366,4.9403185,1,1,0,45,1,433,2,0,2
6,5.2405351,7.2982322,0,1,0,42,2,433,2,0,0
16,3.3816093,6.494124,1,1,1,35,1,1400,2,0,2
5,3.3258281,6.4892898,1,1,1,34,1,1150,2,0,2
12,3.3679447,6.5766762,1,1,1,40,3,1466,0,2,2
3,3.6529769,6.4767407,0,1,1,52,3,433,2,0,2
6,7.485359,9.0675955,0,1,1,30,3,1483,0,2,2
13,3.3104082,6.622612,1,1,1,44,1,1466,0,0,2
5,100.6192494,13.7461285,1,1,1,44,3,1483,2,0,2
3,4.8296705,7.0846342,0,1,1,37,1,433,2,0,2
2,-77.4416911,39.3221433,1,3,1,42,2,433,2,0,2
2,3.3758974,6.5255664,1,1,1,33,3,766,2,0,2
2,3.3108071,6.4731203,1,1,0,31,2,433,2,0,0
10,6.9611633,4.8578603,1,1,1,39,1,1150,2,0,2
2,4.2325344,8.1407438,1,1,1,32,2,766,2,0,0
4,4.1841417,7.3545567,1,1,1,33,2,816,2,0,2
2,4.7708982,6.4999224,1,1,1,38,1,433,2,0,2
11,3.3028418,6.6169883,1,1,1,35,1,1150,2,2,2
2,3.412765,6.4244417,1,1,1,29,1,433,2,0,2
5,3.3954351,6.5680574,0,1,0,35,2,433,0,2,2
3,3.2214453,6.5325645,1,1,0,33,3,433,2,0,2
2,3.3610967,6.5099067,1,1,0,44,3,433,2,0,2
4,3.9082473,7.441508,0,1,0,31,2,433,2,0,2
2,7.3578783,8.963685,0,0,0,30,1,766,2,0,2
4,6.9831649,4.794207,0,1,0,27,1,816,2,0,2
2,5.7996251,5.5048745,0,1,0,44,1,433,1,0,2
4,3.0805183,6.510745,1,1,0,54,1,816,2,0,2
7,4.8757767,6.7471937,1,1,1,37,1,816,0,1,2
9,3.8373823,7.3992191,1,1,1,37,3,800,0,3,2
2,3.5545732,6.4631055,0,1,1,36,3,433,2,2,2
6,3.5875914,6.5000504,0,1,1,36,1,816,0,0,2
8,7.0738786,6.1392871,1,1,1,31,2,1150,0,2,2
10,6.1123276,4.9747823,1,1,1,32,1,1150,0,2,2
12,7.917136666666666,5.023743333333333,1,1,0,37,2,1466,2,0,2
10,3.3112585,6.4633712,1,1,1,33,3,1466,2,0,2
6,4.7172445,8.1531305,1,1,1,38,1,1150,2,0,2
2,6.7328413,7.8058752,1,3,1,39,2,433,2,0,0
2,3.0800054,6.5164638,1,1,1,34,1,766,2,0,2
3,7.504385,8.9776917,1,1,1,35,1,433,2,0,2
3,3.3317517,6.5511483,1,3,1,32,1,433,2,0,2
6,3.3233103,6.4636935,0,1,1,43,3,766,2,0,2
3,3.865245,7.4379977,1,1,1,33,2,433,2,0,2
2,13.1637493,11.8532282,0,1,1,37,3,433,2,0,2
4,5.9718722,5.507792,1,1,1,35,2,816,2,0,2
2,3.3617247,6.5103095,1,1,1,35,1,433,2,0,2
2,7.1544779,4.7179447,1,1,1,29,3,433,2,0,2
3,-4.0021548,5.3926528,1,1,1,40,3,766,2,0,2
4,5.6258834,6.3411578,1,1,1,32,1,816,2,0,2
2,3.3607768,6.5453099,0,1,1,41,1,433,2,0,2
7,3.8590087,7.3511715,1,1,1,42,2,1150,2,0,2
4,3.3344942,6.608982,1,1,1,34,3,766,2,0,2
4,3.4229723,6.4652291,0,0,1,33,1,766,2,0,2
10,6.1041468,4.975328,1,1,0,35,2,1150,0,2,2
2,4.6032774,8.5227062,0,0,0,40,1,766,2,0,2
2,3.8680342,7.3319262,1,1,1,47,1,433,2,0,2
2,3.4444807,6.456003,1,1,1,37,2,433,2,0,0
6,4.5829176,8.4836757,1,1,1,31,1,741,2,0,2
5,6.708508,6.2119155,1,1,1,36,3,1150,0,0,1
10,3.3434568,6.4968269,0,1,0,35,1,816,0,0,2
5,8.6346108,7.7077938,1,1,1,29,1,1483,2,0,2
2,3.3670649,6.6756487,1,3,1,49,3,433,2,0,0
2,7.9492409,5.0326067,1,1,0,41,3,433,2,0,0
5,7.8068282,7.1556289,1,3,1,31,3,816,2,0,2
9,3.0978586,6.5010433,0,1,1,43,3,716,0,1,2
15,3.1260883,6.6763297,1,1,1,42,3,638,0,3,2
15,3.4703385,6.4467898,1,1,1,29,2,916,0,0,2
13,3.3376422,6.5963168,1,1,1,50,2,800,2,0,2
15,7.0086866,4.7544069,1,1,0,41,1,1466,0,1,2
5,3.8664636,7.3297443,0,1,1,45,1,612,0,2,2
11,8.8897302,9.9135749,1,1,1,32,3,766,0,0,2
2,3.2427249,6.7076543,1,3,1,36,1,766,2,0,2
2,11.1410823,10.2842336,1,3,1,34,1,433,2,0,2
4,3.2967479,6.5900124,1,1,1,35,1,816,2,0,2
3,3.4256559,6.6094435,1,1,1,32,2,816,2,0,2
2,8.733875,5.9654683,1,3,1,39,2,433,2,0,2
2,7.9619058,5.0287207,1,1,1,32,1,433,2,0,2
3,3.384101,6.4839326,0,1,0,33,3,766,2,0,2
6,3.3722135,6.4455301,1,1,1,32,3,1075,0,0,1
2,3.3379693,6.7246877,1,1,1,46,1,433,2,0,2
4,3.9931267,7.4095367,1,1,1,28,1,816,2,0,2
2,7.4146467,9.1131544,1,1,1,32,2,433,2,0,2
11,3.5053559,6.6193048,1,1,1,43,2,1150,2,0,2
2,7.0772421,4.8692556,1,1,1,33,1,766,2,0,2
2,8.4967483,8.57537,1,1,1,27,3,433,2,0,2
2,7.4497878,9.0695865,1,1,1,32,2,433,2,0,2
3,3.2221441,6.7652861,1,3,1,31,2,816,2,0,2
8,7.4147306,10.5361755,1,1,1,37,3,650,0,2,2
2,3.36972,6.5498723,1,3,1,39,2,433,2,0,2
3,3.382268,6.4747499,1,1,1,36,3,766,2,0,2
7,7.4666976,9.0823239,0,1,1,34,2,433,0,0,2
4,3.210454,6.5239779,0,1,1,35,2,408,2,0,2
2,3.3088351,7.1189564,1,1,1,37,1,766,2,0,0
3,3.6264466,6.4635102,0,1,0,31,2,766,2,0,2
14,3.3708567,6.4853345,0,1,0,39,2,800,2,1,2
17,7.4667515,10.4433891,1,1,0,36,1,916,2,0,2
5,3.4097495,6.5931823,1,1,1,40,1,816,2,0,2
9,6.3979543,5.0350996,1,1,1,37,3,650,2,1,2
2,3.3705799,6.6041393,1,3,1,39,3,433,2,0,2
2,3.351668,6.5979966,1,1,1,37,1,433,2,0,2
10,3.9690267,7.3532833,0,1,1,41,3,408,0,0,2
5,3.331179,6.6524866,0,1,1,32,2,800,2,0,2
2,6.2769583,7.0569483,1,1,1,28,1,433,0,0,0
2,6.4375967,7.9230817,1,1,1,39,3,433,2,0,2
7,6.21956,6.2547365,1,1,1,39,1,383,2,0,0
5,7.5492671,8.9475868,1,1,1,43,2,816,2,0,0
3,5.5599434,6.3235968,0,1,0,42,3,433,2,0,2
2,4.5845302,8.4983666,1,1,1,32,1,433,2,0,2
2,3.3048492,6.4599566,1,3,1,36,3,766,2,0,0
13,3.3871478,6.4569657,1,1,1,28,3,1150,2,0,2
2,7.6268421,7.4188221,1,1,1,42,3,433,2,0,2
3,3.9725148,6.7700157,1,1,1,37,2,433,2,0,2
4,3.9915101,7.3840518,1,1,1,44,1,1483,2,0,0
8,3.8743354,7.4196275,1,1,1,38,3,1150,2,0,2
